"TIME","CURRENCY","CURRENCY_LABEL","STATINFO","UNIT","Value","Flag and Footnotes"
"2013","WST","Samoan tala","Average","NAC","0.32671",""
"2013","XAF","CFA franc (BEAC)","Average","NAC","655.95700",""
"2013","XCD","East Caribbean dollar","Average","NAC","3.58926",""
"2013","XOF","CFA franc (BCEAO)","Average","NAC","655.95700",""
"2013","XPF","CFP franc (French Polynesia, New Caledonia, Wallis and Futuna)","Average","NAC","8.38000",""
"2013","YER","Yemeni rial","Average","NAC","285.88400",""
"2013","ZAR","South African rand","Average","NAC","12.8330",""
"2013","ZMW","Zambian kwacha","Average","NAC","7.18745",""
"2013","ZWL","Zimbabwe dollar","Average","NAC",":",""
"2014","BGN","Bulgarian lev","Average","NAC","1.9558",""
"2014","CZK","Czech koruna","Average","NAC","27.536",""
"2014","DKK","Danish krone","Average","NAC","7.4548",""
"2014","HRK","Croatian kuna","Average","NAC","7.63440",""
"2014","HUF","Hungarian forint","Average","NAC","308.71",""
"2014","PLN","Polish zloty","Average","NAC","4.1843",""
"2014","RON","Romanian leu","Average","NAC","4.4437",""
"2014","SEK","Swedish krona","Average","NAC","9.0985",""
"2014","CHF","Swiss franc","Average","NAC","1.2146",""
"2014","ISK","Icelandic krona","Average","NAC","154.86",""
"2014","NOK","Norwegian krone","Average","NAC","8.3544",""
"2014","GBP","Pound sterling","Average","NAC","0.80612",""
"2014","ALL","Albanian lek","Average","NAC","139.97",""
"2014","MKD","Denar (of North Macedonia)","Average","NAC","61.6244",""
"2014","RSD","Serbian dinar","Average","NAC","117.3060",""
"2014","TRY","Turkish lira","Average","NAC","2.9065",""
"2014","AED","UAE dirham","Average","NAC","4.87892",""
"2014","AFN","Afghan afghani","Average","NAC","75.74917",""
"2014","AMD","Armenian dram","Average","NAC","552.37000",""
"2014","ANG","Netherlands Antillean guilder","Average","NAC","237.62700",""
"2014","AOA","Angolan kwanza","Average","NAC","130.09958",""
"2014","ARS","Argentine peso","Average","NAC","10.7670",""
"2014","AUD","Australian dollar","Average","NAC","1.4719",""
"2014","AWG","Aruban guilder","Average","NAC","236.47500",""
"2014","AZN","Azerbaijan manat","Average","NAC","1.04010",""
"2014","BAM","Bosnia and Herzegovina convertible mark","Average","NAC","1.95583",""
"2014","BBD","Barbados dollar","Average","NAC","2.65597",""
"2014","BDT","Bangladeshi taka","Average","NAC","102.87170",""
"2014","BHD","Bahraini dinar","Average","NAC","0.49768",""
"2014","BIF","Burundi franc","Average","NAC","2,043.59013",""
"2014","BMD","Bermuda dollar","Average","NAC","1.32870",""
"2014","BND","Brunei dollar","Average","NAC","1.67919",""
"2014","BOB","Bolivian boliviano","Average","NAC","9.17689",""
"2014","BRL","Brazilian real","Average","NAC","3.1211",""
"2014","BSD","Bahamian dollar","Average","NAC","1.31919",""
"2014","BTN","Bhutan ngultrum","Average","NAC","80.75920",""
"2014","BWP","Botswana pula","Average","NAC","0.08423",""
"2014","BYN","Belarusian rouble","Average","NAC",":",""
"2014","BZD","Belize dollar","Average","NAC","2.64260",""
"2014","CAD","Canadian dollar","Average","NAC","1.4661",""
"2014","CDF","Congolese franc","Average","NAC","1,223.64235",""
"2014","CLP","Chilean peso","Average","NAC","757.17800",""
"2014","CNY","Chinese renminbi-yuan","Average","NAC","8.1857",""
"2014","COP","Colombian peso","Average","NAC","2,651.02000",""
"2014","CRC","Costa Rican colón","Average","NAC","713.61978",""
"2014","CUC","Cuban convertible peso","Average","NAC","1.32166",""
"2014","CVE","Cabo Verde escudo","Average","NAC","110.26500",""
"2014","DJF","Djibouti franc","Average","NAC","236.37300",""
"2014","DOP","Dominican peso","Average","NAC","57.76701",""
"2014","DZD","Algerian dinar","Average","NAC","106.90680",""
"2014","EGP","Egyptian pound","Average","NAC","9.41007",""
"2014","ERN","Eritrean nakfa","Average","NAC","20.23538",""
"2014","ETB","Ethiopian birr","Average","NAC","26.19499",""
"2014","FJD","Fiji dollar","Average","NAC","0.40000",""
"2014","FKP","Falkland Islands pound","Average","NAC","0.80612",""
"2014","GEL","Georgian lari","Average","NAC","2.33990",""
"2014","GHS","Ghana cedi","Average","NAC","3.87074",""
"2014","GIP","Gibraltar pound","Average","NAC","0.80612",""
"2014","GMD","Gambian dalasi","Average","NAC","55.85400",""
"2014","GNF","Guinean franc","Average","NAC","9,131.76895",""
"2014","GTQ","Guatemalan quetzal","Average","NAC","10.20646",""
"2014","GYD","Guyana dollar","Average","NAC","273.68917",""
"2014","HKD","Hong Kong dollar","Average","NAC","10.3025",""
"2014","HNL","Honduran lempira","Average","NAC","27.85592",""
"2014","HTG","Haitian gourde","Average","NAC","59.86960",""
"2014","IDR","Indonesian rupiah","Average","NAC","15,748.92",""
"2014","ILS","Israeli shekel","Average","NAC","4.7449",""
"2014","INR","Indian rupee","Average","NAC","81.0406",""
"2014","IQD","Iraqi dinar","Average","NAC","1,543.67000",""
"2014","IRR","Iranian rial","Average","NAC","34,352.00000",""
"2014","JMD","Jamaica dollar","Average","NAC","146.90426",""
"2014","JOD","Jordanian dinar","Average","NAC","0.93707",""
"2014","JPY","Japanese yen","Average","NAC","140.31",""
"2014","KES","Kenyan shilling","Average","NAC","116.27488",""
"2014","KGS","Kyrgyzstanian som","Average","NAC","71.22460",""
"2014","KHR","Cambodian riel","Average","NAC","5,364.54200",""
"2014","KMF","Comorian franc","Average","NAC","491.96775",""
"2014","KRW","South Korean won","Average","NAC","1,398.14",""
"2014","KWD","Kuwaiti dinar","Average","NAC","0.37710",""
"2014","KYD","Cayman Islands dollar","Average","NAC","1.10710",""
"2014","KZT","Kazakhstan tenge","Average","NAC","238.91000",""
"2014","LAK","Lao kip","Average","NAC","10,621.50000",""
"2014","LBP","Lebanese pound","Average","NAC","1,998.49000",""
"2014","LKR","Sri Lankan rupee","Average","NAC","172.80729",""
"2014","LRD","Liberian dollar","Average","NAC","111.90738",""
"2014","LSL","Lesotho loti","Average","NAC","14.37200",""
"2014","LYD","Libyan dinar","Average","NAC","1.68607",""
"2014","MAD","Moroccan dirham","Average","NAC","11.17630",""
"2014","MDL","Moldovan leu","Average","NAC","18.64450",""
"2014","MGA","Malagasy ariary","Average","NAC","3,203.66000",""
"2014","MMK","Myanmar kyat","Average","NAC","1,301.45000",""
"2014","MNT","Mongolian tugrik","Average","NAC","2,406.24000",""
"2014","MOP","Macau pataca","Average","NAC","10.56207",""
"2014","MRU","Mauritanian ouguiya","Average","NAC",":",""
"2014","MUR","Mauritian rupee","Average","NAC","40.48109",""
"2014","MVR","Maldive rufiyaa","Average","NAC","20.33277",""
"2014","MWK","Malawian kwacha","Average","NAC","561.62350",""
"2014","MXN","Mexican peso","Average","NAC","17.6550",""
"2014","MYR","Malaysian ringgit","Average","NAC","4.3446",""
"2014","MZN","Mozambique metical","Average","NAC","40.62400",""
"2014","NAD","Namibian dollar","Average","NAC","14.31834",""
"2014","NGN","Nigerian naira","Average","NAC","207.70969",""
"2014","NIO","Nicaraguan córdoba oro","Average","NAC","34.34194",""
"2014","NPR","Nepalese rupee","Average","NAC","129.12000",""
"2014","NZD","New Zealand dollar","Average","NAC","1.5995",""
"2014","OMR","Omani rial","Average","NAC","0.50865",""
"2014","PAB","Panamanian balboa","Average","NAC","1.32850",""
"2014","PEN","Peruvian sol","Average","NAC","3.77430",""
"2014","PGK","Papua New Guinea kina","Average","NAC","0.29158",""
"2014","PHP","Philippine peso","Average","NAC","58.979",""
"2014","PKR","Pakistani rupee","Average","NAC","133.44667",""
"2014","PYG","Paraguay guarani","Average","NAC","5,916.78500",""
"2014","QAR","Qatari riyal","Average","NAC","4.81388",""
"2014","RUB","Russian rouble","Average","NAC","50.9518",""
"2014","RWF","Rwandese franc","Average","NAC","905.86649",""
"2014","SAR","Saudi riyal","Average","NAC","4.97161",""
"2014","SBD","Solomon Islands dollar","Average","NAC","0.10259",""
"2014","SCR","Seychelles rupee","Average","NAC","16.93605",""
"2014","SDG","Sudanese pound","Average","NAC","7.57710",""
"2014","SGD","Singapore dollar","Average","NAC","1.6823",""
"2014","SHP","Saint Helena pound","Average","NAC","0.80612",""
"2014","SLL","Sierra Leonean leone","Average","NAC","5,994.51000",""
"2014","SRD","Surinamese dollar","Average","NAC","4.36160",""
"2014","SSP","South Sudanese pound","Average","NAC","3.89737",""
"2014","STN","Sao Tomé and Principe dobra","Average","NAC",":",""
"2014","SVC","Salvadorian colón","Average","NAC","11.62440",""
"2014","SYP","Syrian pound","Average","NAC","205.19300",""
"2014","SZL","Swaziland lilangeni (Eswatini)","Average","NAC","14.31075",""
"2014","THB","Thai baht","Average","NAC","43.1469",""
"2014","TJS","Tajikistani somoni","Average","NAC","6.55860",""
"2014","TMT","Turkmen manat","Average","NAC","3.78280",""
"2014","TND","Tunisian dinar","Average","NAC","2.24568",""
"2014","TOP","Tonga pa'anga","Average","NAC","0.40933",""
"2014","TTD","Trinidad and Tobago dollar","Average","NAC","8.44742",""
"2014","TWD","New Taiwan dollar","Average","NAC","40.2520",""
"2014","TZS","Tanzanian shilling","Average","NAC","2,191.27185",""
"2014","UAH","Ukraine hryvnia","Average","NAC","15.68328",""
"2014","UGX","Uganda shilling","Average","NAC","3,453.17958",""
"2014","USD","US dollar","Average","NAC","1.3285",""
"2014","UYU","Uruguayan peso","Average","NAC","30.79710",""
"2014","UZS","Uzbekistan sum","Average","NAC","3,083.52000",""
"2014","VES","Venezuelan Bolívar soberano","Average","NAC",":",""
"2014","VND","Vietnamese dong","Average","NAC","28,043.17100",""
"2014","VUV","Vanuatu vatu","Average","NAC","130.01900",""
"2014","WST","Samoan tala","Average","NAC","0.32392",""
"2014","XAF","CFA franc (BEAC)","Average","NAC","655.95700",""
"2014","XCD","East Caribbean dollar","Average","NAC","3.59034",""
"2014","XOF","CFA franc (BCEAO)","Average","NAC","655.95700",""
"2014","XPF","CFP franc (French Polynesia, New Caledonia, Wallis and Futuna)","Average","NAC","8.38000",""
"2014","YER","Yemeni rial","Average","NAC","284.37200",""
"2014","ZAR","South African rand","Average","NAC","14.4037",""
"2014","ZMW","Zambian kwacha","Average","NAC","8.17570",""
"2014","ZWL","Zimbabwe dollar","Average","NAC",":",""
"2015","BGN","Bulgarian lev","Average","NAC","1.9558",""
"2015","CZK","Czech koruna","Average","NAC","27.279",""
"2015","DKK","Danish krone","Average","NAC","7.4587",""
"2015","HRK","Croatian kuna","Average","NAC","7.61370",""
"2015","HUF","Hungarian forint","Average","NAC","310.00",""
"2015","PLN","Polish zloty","Average","NAC","4.1841",""
"2015","RON","Romanian leu","Average","NAC","4.4454",""
"2015","SEK","Swedish krona","Average","NAC","9.3535",""
"2015","CHF","Swiss franc","Average","NAC","1.0679",""
"2015","ISK","Icelandic krona","Average","NAC","146.30",""
"2015","NOK","Norwegian krone","Average","NAC","8.9496",""
"2015","GBP","Pound sterling","Average","NAC","0.72584",""
"2015","ALL","Albanian lek","Average","NAC","139.74",""
"2015","MKD","Denar (of North Macedonia)","Average","NAC","61.6110",""
"2015","RSD","Serbian dinar","Average","NAC","120.7328",""
"2015","TRY","Turkish lira","Average","NAC","3.0255",""
"2015","AED","UAE dirham","Average","NAC","4.07469",""
"2015","AFN","Afghan afghani","Average","NAC","67.97750",""
"2015","AMD","Armenian dram","Average","NAC","530.02000",""
"2015","ANG","Netherlands Antillean guilder","Average","NAC","198.70700",""
"2015","AOA","Angolan kwanza","Average","NAC","133.53767",""
"2015","ARS","Argentine peso","Average","NAC","10.2528",""
"2015","AUD","Australian dollar","Average","NAC","1.4777",""
"2015","AWG","Aruban guilder","Average","NAC","197.71300",""
"2015","AZN","Azerbaijan manat","Average","NAC","1.14880",""
"2015","BAM","Bosnia and Herzegovina convertible mark","Average","NAC","1.95583",""
"2015","BBD","Barbados dollar","Average","NAC","2.21832",""
"2015","BDT","Bangladeshi taka","Average","NAC","86.11613",""
"2015","BHD","Bahraini dinar","Average","NAC","0.41630",""
"2015","BIF","Burundi franc","Average","NAC","1,738.72193",""
"2015","BMD","Bermuda dollar","Average","NAC","1.10967",""
"2015","BND","Brunei dollar","Average","NAC","1.52403",""
"2015","BOB","Bolivian boliviano","Average","NAC","7.66368",""
"2015","BRL","Brazilian real","Average","NAC","3.7004",""
"2015","BSD","Bahamian dollar","Average","NAC","1.10298",""
"2015","BTN","Bhutan ngultrum","Average","NAC","71.18540",""
"2015","BWP","Botswana pula","Average","NAC","0.08884",""
"2015","BYN","Belarusian rouble","Average","NAC",":",""
"2015","BZD","Belize dollar","Average","NAC","2.21065",""
"2015","CAD","Canadian dollar","Average","NAC","1.4186",""
"2015","CDF","Congolese franc","Average","NAC","1,022.50691",""
"2015","CLP","Chilean peso","Average","NAC","726.05500",""
"2015","CNY","Chinese renminbi-yuan","Average","NAC","6.9733",""
"2015","COP","Colombian peso","Average","NAC","3,045.73300",""
"2015","CRC","Costa Rican colón","Average","NAC","590.75103",""
"2015","CUC","Cuban convertible peso","Average","NAC","1.10348",""
"2015","CVE","Cabo Verde escudo","Average","NAC","110.26500",""
"2015","DJF","Djibouti franc","Average","NAC","198.15900",""
"2015","DOP","Dominican peso","Average","NAC","50.06053",""
"2015","DZD","Algerian dinar","Average","NAC","111.37010",""
"2015","EGP","Egyptian pound","Average","NAC","8.55778",""
"2015","ERN","Eritrean nakfa","Average","NAC","16.92975",""
"2015","ETB","Ethiopian birr","Average","NAC","23.00202",""
"2015","FJD","Fiji dollar","Average","NAC","0.43003",""
"2015","FKP","Falkland Islands pound","Average","NAC","0.72584",""
"2015","GEL","Georgian lari","Average","NAC","2.52590",""
"2015","GHS","Ghana cedi","Average","NAC","4.15333",""
"2015","GIP","Gibraltar pound","Average","NAC","0.72584",""
"2015","GMD","Gambian dalasi","Average","NAC","46.92800",""
"2015","GNF","Guinean franc","Average","NAC","8,157.53409",""
"2015","GTQ","Guatemalan quetzal","Average","NAC","8.45820",""
"2015","GYD","Guyana dollar","Average","NAC","228.88250",""
"2015","HKD","Hong Kong dollar","Average","NAC","8.6014",""
"2015","HNL","Honduran lempira","Average","NAC","24.36015",""
"2015","HTG","Haitian gourde","Average","NAC","56.47620",""
"2015","IDR","Indonesian rupiah","Average","NAC","14,870.39",""
"2015","ILS","Israeli shekel","Average","NAC","4.3122",""
"2015","INR","Indian rupee","Average","NAC","71.1956",""
"2015","IQD","Iraqi dinar","Average","NAC","1,290.17010",""
"2015","IRR","Iranian rial","Average","NAC","32,174.00000",""
"2015","JMD","Jamaica dollar","Average","NAC","129.31201",""
"2015","JOD","Jordanian dinar","Average","NAC","0.78188",""
"2015","JPY","Japanese yen","Average","NAC","134.31",""
"2015","KES","Kenyan shilling","Average","NAC","108.91305",""
"2015","KGS","Kyrgyzstanian som","Average","NAC","71.82060",""
"2015","KHR","Cambodian riel","Average","NAC","4,509.41700",""
"2015","KMF","Comorian franc","Average","NAC","491.96775",""
"2015","KRW","South Korean won","Average","NAC","1,256.54",""
"2015","KWD","Kuwaiti dinar","Average","NAC","0.33311",""
"2015","KYD","Cayman Islands dollar","Average","NAC","0.92460",""
"2015","KZT","Kazakhstan tenge","Average","NAC","249.15000",""
"2015","LAK","Lao kip","Average","NAC","8,970.66700",""
"2015","LBP","Lebanese pound","Average","NAC","1,670.51000",""
"2015","LKR","Sri Lankan rupee","Average","NAC","151.20729",""
"2015","LRD","Liberian dollar","Average","NAC","95.35196",""
"2015","LSL","Lesotho loti","Average","NAC","14.20937",""
"2015","LYD","Libyan dinar","Average","NAC","1.52700",""
"2015","MAD","Moroccan dirham","Average","NAC","10.82340",""
"2015","MDL","Moldovan leu","Average","NAC","20.87800",""
"2015","MGA","Malagasy ariary","Average","NAC","3,260.72000",""
"2015","MMK","Myanmar kyat","Average","NAC","1,292.10000",""
"2015","MNT","Mongolian tugrik","Average","NAC","2,179.24000",""
"2015","MOP","Macau pataca","Average","NAC","8.82583",""
"2015","MRU","Mauritanian ouguiya","Average","NAC",":",""
"2015","MUR","Mauritian rupee","Average","NAC","38.91096",""
"2015","MVR","Maldive rufiyaa","Average","NAC","16.97146",""
"2015","MWK","Malawian kwacha","Average","NAC","561.49041",""
"2015","MXN","Mexican peso","Average","NAC","17.6157",""
"2015","MYR","Malaysian ringgit","Average","NAC","4.3373",""
"2015","MZN","Mozambique metical","Average","NAC","42.84900",""
"2015","NAD","Namibian dollar","Average","NAC","14.26852",""
"2015","NGN","Nigerian naira","Average","NAC","213.70589",""
"2015","NIO","Nicaraguan córdoba oro","Average","NAC","30.16196",""
"2015","NPR","Nepalese rupee","Average","NAC","113.45800",""
"2015","NZD","New Zealand dollar","Average","NAC","1.5930",""
"2015","OMR","Omani rial","Average","NAC","0.42501",""
"2015","PAB","Panamanian balboa","Average","NAC","1.10950",""
"2015","PEN","Peruvian sol","Average","NAC","3.55660",""
"2015","PGK","Papua New Guinea kina","Average","NAC","0.32232",""
"2015","PHP","Philippine peso","Average","NAC","50.522",""
"2015","PKR","Pakistani rupee","Average","NAC","113.75958",""
"2015","PYG","Paraguay guarani","Average","NAC","5,797.43900",""
"2015","QAR","Qatari riyal","Average","NAC","4.02238",""
"2015","RUB","Russian rouble","Average","NAC","68.0720",""
"2015","RWF","Rwandese franc","Average","NAC","799.55251",""
"2015","SAR","Saudi riyal","Average","NAC","4.16129",""
"2015","SBD","Solomon Islands dollar","Average","NAC","0.11450",""
"2015","SCR","Seychelles rupee","Average","NAC","14.63682",""
"2015","SDG","Sudanese pound","Average","NAC","6.66875",""
"2015","SGD","Singapore dollar","Average","NAC","1.5255",""
"2015","SHP","Saint Helena pound","Average","NAC","0.72584",""
"2015","SLL","Sierra Leonean leone","Average","NAC","5,621.90700",""
"2015","SRD","Surinamese dollar","Average","NAC","3.76570",""
"2015","SSP","South Sudanese pound","Average","NAC","3.26105",""
"2015","STN","Sao Tomé and Principe dobra","Average","NAC",":",""
"2015","SVC","Salvadorian colón","Average","NAC","9.70810",""
"2015","SYP","Syrian pound","Average","NAC","266.78200",""
"2015","SZL","Swaziland lilangeni (Eswatini)","Average","NAC","14.22447",""
"2015","THB","Thai baht","Average","NAC","38.0278",""
"2015","TJS","Tajikistani somoni","Average","NAC","6.86650",""
"2015","TMT","Turkmen manat","Average","NAC","3.87860",""
"2015","TND","Tunisian dinar","Average","NAC","2.16467",""
"2015","TOP","Tonga pa'anga","Average","NAC","0.42786",""
"2015","TTD","Trinidad and Tobago dollar","Average","NAC","7.10410",""
"2015","TWD","New Taiwan dollar","Average","NAC","35.2470",""
"2015","TZS","Tanzanian shilling","Average","NAC","2,206.36869",""
"2015","UAH","Ukraine hryvnia","Average","NAC","24.19046",""
"2015","UGX","Uganda shilling","Average","NAC","3,599.69333",""
"2015","USD","US dollar","Average","NAC","1.1095",""
"2015","UYU","Uruguayan peso","Average","NAC","30.28706",""
"2015","UZS","Uzbekistan sum","Average","NAC","2,871.14000",""
"2015","VES","Venezuelan Bolívar soberano","Average","NAC",":",""
"2015","VND","Vietnamese dong","Average","NAC","24,223.10300",""
"2015","VUV","Vanuatu vatu","Average","NAC","122.08000",""
"2015","WST","Samoan tala","Average","NAC","0.35283",""
"2015","XAF","CFA franc (BEAC)","Average","NAC","655.95700",""
"2015","XCD","East Caribbean dollar","Average","NAC","2.99848",""
"2015","XOF","CFA franc (BCEAO)","Average","NAC","655.95700",""
"2015","XPF","CFP franc (French Polynesia, New Caledonia, Wallis and Futuna)","Average","NAC","8.38000",""
"2015","YER","Yemeni rial","Average","NAC","237.39000",""
"2015","ZAR","South African rand","Average","NAC","14.1723",""
"2015","ZMW","Zambian kwacha","Average","NAC","9.69602",""
"2015","ZWL","Zimbabwe dollar","Average","NAC",":",""
"2016","BGN","Bulgarian lev","Average","NAC","1.9558",""
"2016","CZK","Czech koruna","Average","NAC","27.034",""
"2016","DKK","Danish krone","Average","NAC","7.4452",""
"2016","HRK","Croatian kuna","Average","NAC","7.53330",""
"2016","HUF","Hungarian forint","Average","NAC","311.44",""
"2016","PLN","Polish zloty","Average","NAC","4.3632",""
"2016","RON","Romanian leu","Average","NAC","4.4904",""
"2016","SEK","Swedish krona","Average","NAC","9.4689",""
"2016","CHF","Swiss franc","Average","NAC","1.0902",""
"2016","ISK","Icelandic krona","Average","NAC","133.59",""
"2016","NOK","Norwegian krone","Average","NAC","9.2906",""
"2016","GBP","Pound sterling","Average","NAC","0.81948",""
"2016","ALL","Albanian lek","Average","NAC","137.36",""
"2016","MKD","Denar (of North Macedonia)","Average","NAC","61.5955",""
"2016","RSD","Serbian dinar","Average","NAC","123.1179",""
"2016","TRY","Turkish lira","Average","NAC","3.3433",""
"2016","AED","UAE dirham","Average","NAC","4.06510",""
"2016","AFN","Afghan afghani","Average","NAC","74.41128",""
"2016","AMD","Armenian dram","Average","NAC","531.12000",""
"2016","ANG","Netherlands Antillean guilder","Average","NAC","198.45900",""
"2016","AOA","Angolan kwanza","Average","NAC","182.93512",""
"2016","ARS","Argentine peso","Average","NAC","16.3401",""
"2016","AUD","Australian dollar","Average","NAC","1.4883",""
"2016","AWG","Aruban guilder","Average","NAC","197.85500",""
"2016","AZN","Azerbaijan manat","Average","NAC","1.76640",""
"2016","BAM","Bosnia and Herzegovina convertible mark","Average","NAC","1.95583",""
"2016","BBD","Barbados dollar","Average","NAC","2.21678",""
"2016","BDT","Bangladeshi taka","Average","NAC","86.48158",""
"2016","BHD","Bahraini dinar","Average","NAC","0.41586",""
"2016","BIF","Burundi franc","Average","NAC","1,827.19102",""
"2016","BMD","Bermuda dollar","Average","NAC","1.10707",""
"2016","BND","Brunei dollar","Average","NAC","1.52788",""
"2016","BOB","Bolivian boliviano","Average","NAC","7.64668",""
"2016","BRL","Brazilian real","Average","NAC","3.8561",""
"2016","BSD","Bahamian dollar","Average","NAC","1.11105",""
"2016","BTN","Bhutan ngultrum","Average","NAC","74.33880",""
"2016","BWP","Botswana pula","Average","NAC","0.08352",""
"2016","BYN","Belarusian rouble","Average","NAC","2.20210",""
"2016","BZD","Belize dollar","Average","NAC","2.20813",""
"2016","CAD","Canadian dollar","Average","NAC","1.4659",""
"2016","CDF","Congolese franc","Average","NAC","1,123.65890",""
"2016","CLP","Chilean peso","Average","NAC","749.19200",""
"2016","CNY","Chinese renminbi-yuan","Average","NAC","7.3522",""
"2016","COP","Colombian peso","Average","NAC","3,377.23900",""
"2016","CRC","Costa Rican colón","Average","NAC","601.97454",""
"2016","CUC","Cuban convertible peso","Average","NAC","1.10184",""
"2016","CVE","Cabo Verde escudo","Average","NAC","110.26500",""
"2016","DJF","Djibouti franc","Average","NAC","197.10800",""
"2016","DOP","Dominican peso","Average","NAC","51.25846",""
"2016","DZD","Algerian dinar","Average","NAC","121.08050",""
"2016","EGP","Egyptian pound","Average","NAC","11.08392",""
"2016","ERN","Eritrean nakfa","Average","NAC","16.88286",""
"2016","ETB","Ethiopian birr","Average","NAC","24.26596",""
"2016","FJD","Fiji dollar","Average","NAC","0.43231",""
"2016","FKP","Falkland Islands pound","Average","NAC","0.81948",""
"2016","GEL","Georgian lari","Average","NAC","2.62550",""
"2016","GHS","Ghana cedi","Average","NAC","4.33432",""
"2016","GIP","Gibraltar pound","Average","NAC","0.81948",""
"2016","GMD","Gambian dalasi","Average","NAC","48.59900",""
"2016","GNF","Guinean franc","Average","NAC","9,727.79072",""
"2016","GTQ","Guatemalan quetzal","Average","NAC","8.39003",""
"2016","GYD","Guyana dollar","Average","NAC","228.59833",""
"2016","HKD","Hong Kong dollar","Average","NAC","8.5922",""
"2016","HNL","Honduran lempira","Average","NAC","25.32715",""
"2016","HTG","Haitian gourde","Average","NAC","70.25630",""
"2016","IDR","Indonesian rupiah","Average","NAC","14,720.83",""
"2016","ILS","Israeli shekel","Average","NAC","4.2489",""
"2016","INR","Indian rupee","Average","NAC","74.3717",""
"2016","IQD","Iraqi dinar","Average","NAC","1,301.60830",""
"2016","IRR","Iranian rial","Average","NAC","34,194.00000",""
"2016","JMD","Jamaica dollar","Average","NAC","137.53322",""
"2016","JOD","Jordanian dinar","Average","NAC","0.78109",""
"2016","JPY","Japanese yen","Average","NAC","120.20",""
"2016","KES","Kenyan shilling","Average","NAC","111.86713",""
"2016","KGS","Kyrgyzstanian som","Average","NAC","77.12830",""
"2016","KHR","Cambodian riel","Average","NAC","4,499.29200",""
"2016","KMF","Comorian franc","Average","NAC","491.96775",""
"2016","KRW","South Korean won","Average","NAC","1,284.18",""
"2016","KWD","Kuwaiti dinar","Average","NAC","0.33438",""
"2016","KYD","Cayman Islands dollar","Average","NAC","0.92240",""
"2016","KZT","Kazakhstan tenge","Average","NAC","378.27000",""
"2016","LAK","Lao kip","Average","NAC","8,959.04200",""
"2016","LBP","Lebanese pound","Average","NAC","1,666.27000",""
"2016","LKR","Sri Lankan rupee","Average","NAC","161.40313",""
"2016","LRD","Liberian dollar","Average","NAC","104.55196",""
"2016","LSL","Lesotho loti","Average","NAC","16.21875",""
"2016","LYD","Libyan dinar","Average","NAC","1.53597",""
"2016","MAD","Moroccan dirham","Average","NAC","10.85290",""
"2016","MDL","Moldovan leu","Average","NAC","22.05250",""
"2016","MGA","Malagasy ariary","Average","NAC","3,508.46000",""
"2016","MMK","Myanmar kyat","Average","NAC","1,369.15000",""
"2016","MNT","Mongolian tugrik","Average","NAC","2,382.89000",""
"2016","MOP","Macau pataca","Average","NAC","8.81891",""
"2016","MRU","Mauritanian ouguiya","Average","NAC",":",""
"2016","MUR","Mauritian rupee","Average","NAC","39.45850",""
"2016","MVR","Maldive rufiyaa","Average","NAC","16.95186",""
"2016","MWK","Malawian kwacha","Average","NAC","790.46389",""
"2016","MXN","Mexican peso","Average","NAC","20.6673",""
"2016","MYR","Malaysian ringgit","Average","NAC","4.5835",""
"2016","MZN","Mozambique metical","Average","NAC","69.91500",""
"2016","NAD","Namibian dollar","Average","NAC","16.17228",""
"2016","NGN","Nigerian naira","Average","NAC","279.97665",""
"2016","NIO","Nicaraguan córdoba oro","Average","NAC","31.63069",""
"2016","NPR","Nepalese rupee","Average","NAC","118.82000",""
"2016","NZD","New Zealand dollar","Average","NAC","1.5886",""
"2016","OMR","Omani rial","Average","NAC","0.42377",""
"2016","PAB","Panamanian balboa","Average","NAC","1.10690",""
"2016","PEN","Peruvian sol","Average","NAC","3.75270",""
"2016","PGK","Papua New Guinea kina","Average","NAC","0.28643",""
"2016","PHP","Philippine peso","Average","NAC","52.556",""
"2016","PKR","Pakistani rupee","Average","NAC","115.51292",""
"2016","PYG","Paraguay guarani","Average","NAC","6,279.29500",""
"2016","QAR","Qatari riyal","Average","NAC","4.01409",""
"2016","RUB","Russian rouble","Average","NAC","74.1446",""
"2016","RWF","Rwandese franc","Average","NAC","871.01622",""
"2016","SAR","Saudi riyal","Average","NAC","4.15427",""
"2016","SBD","Solomon Islands dollar","Average","NAC","0.11402",""
"2016","SCR","Seychelles rupee","Average","NAC","14.67367",""
"2016","SDG","Sudanese pound","Average","NAC","6.84374",""
"2016","SGD","Singapore dollar","Average","NAC","1.5275",""
"2016","SHP","Saint Helena pound","Average","NAC","0.81948",""
"2016","SLL","Sierra Leonean leone","Average","NAC","6,995.70800",""
"2016","SRD","Surinamese dollar","Average","NAC","7.02090",""
"2016","SSP","South Sudanese pound","Average","NAC","34.65693",""
"2016","STN","Sao Tomé and Principe dobra","Average","NAC",":",""
"2016","SVC","Salvadorian colón","Average","NAC","9.68540",""
"2016","SYP","Syrian pound","Average","NAC","517.36800",""
"2016","SZL","Swaziland lilangeni (Eswatini)","Average","NAC","16.17101",""
"2016","THB","Thai baht","Average","NAC","39.0428",""
"2016","TJS","Tajikistani somoni","Average","NAC","8.68250",""
"2016","TMT","Turkmen manat","Average","NAC","3.86960",""
"2016","TND","Tunisian dinar","Average","NAC","2.36073",""
"2016","TOP","Tonga pa'anga","Average","NAC","0.40713",""
